약품명,업체명,규격,전문일반구분,특수관리약품구분,ATC코드,품목기준코드,운전위험등급,매칭성분,약물분류
카박신주1그람(메토카르바몰),건일제약(주),1그램,전문의약품,해당사항없음,,199200506.0,운전위험,메토카르바몰,근육이완제
카발린CR서방정150밀리그램(프레가발린),지엘팜텍(주),150밀리그램,전문의약품,해당사항없음,N02BF02,201900145.0,운전위험,프레가발린,항전간제
카발린CR서방정300밀리그램(프레가발린),지엘팜텍(주),300밀리그램,전문의약품,해당사항없음,N02BF02,201900144.0,운전위험,프레가발린,항전간제
카발린CR서방정75밀리그램(프레가발린),지엘팜텍(주),75밀리그램,전문의약품,해당사항없음,N02BF02,202401115.0,운전위험,프레가발린,항전간제
카발린캡슐150밀리그램(프레가발린),에이치케이이노엔(주),150밀리그램,전문의약품,해당사항없음,N02BF02,201502555.0,운전위험,프레가발린,항전간제
카발린캡슐25밀리그램(프레가발린),에이치케이이노엔(주),25밀리그램,전문의약품,해당사항없음,N02BF02,201702674.0,운전위험,프레가발린,항전간제
카발린캡슐300밀리그램(프레가발린),에이치케이이노엔(주),300밀리그램,전문의약품,해당사항없음,N02BF02,201706372.0,운전위험,프레가발린,항전간제
카발린캡슐50밀리그램(프레가발린),에이치케이이노엔(주),50밀리그램,전문의약품,해당사항없음,N02BF02,201702673.0,운전위험,프레가발린,항전간제
카발린캡슐75밀리그램(프레가발린),에이치케이이노엔(주),75밀리그램,전문의약품,해당사항없음,N02BF02,201502554.0,운전위험,프레가발린,항전간제
카타러정(메토카르바몰),오스틴제약(주),250밀리그램,전문의약품,해당사항없음,M03BA03,200201702.0,운전위험,메토카르바몰,근육이완제
카타러정500밀리그람(메토카르바몰),오스틴제약(주),500밀리그램,전문의약품,해당사항없음,M03BA03,200301474.0,운전위험,메토카르바몰,근육이완제
카타푸레스정(염산클로니딘),한국베링거인겔하임(주),150마이크로그램,전문의약품,해당사항없음,,197600245.0,운전위험,클로니딘,혈압강하제
캐롤비콜드연질캡슐,(주)알피바이오,180밀리그램,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
캐롤콜드키즈시럽,일동제약(주),5밀리리터,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
캐롤쿨링더블파워카타플라스마(케토프로펜),일동제약(주),50.14밀리그램,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
캐롤키즈콜드시럽,일동제약(주),5밀리리터,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
캐롤프로더블파워플라스타(플루르비프로펜),(주)티디에스팜,40밀리그램,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
컨덴시아정15밀리그램(클로미프라민염산염),(주)씨티씨바이오,15밀리그램,전문의약품,해당사항없음,G04BX,201306329.0,운전위험,클로미프라민,삼환계항우울제
케노펜쿨링카타플라스마(케토프로펜),일동제약(주),70밀리그램,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케리카캡슐150밀리그램(프레가발린),케이엠에스제약(주),150밀리그램,전문의약품,해당사항없음,N02BF02,201908674.0,운전위험,프레가발린,항전간제
케리카캡슐25밀리그램(프레가발린),케이엠에스제약(주),25밀리그램,전문의약품,해당사항없음,N02BF02,202000173.0,운전위험,프레가발린,항전간제
케리카캡슐50밀리그램(프레가발린),케이엠에스제약(주),50밀리그램,전문의약품,해당사항없음,N02BF02,202000174.0,운전위험,프레가발린,항전간제
케리카캡슐75밀리그램(프레가발린),케이엠에스제약(주),75밀리그램,전문의약품,해당사항없음,N02BF02,201908673.0,운전위험,프레가발린,항전간제
케어콜드연질캡슐,한국프라임제약(주),182밀리그램,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케어콜드코프연질캡슐,한국프라임제약(주),182밀리그램,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케이리돈정(리스페리돈),주식회사 제뉴원사이언스,2밀리그램,전문의약품,해당사항없음,N05AX08,200503624.0,운전위험,리스페리돈,항정신병제
케이바린캡슐150밀리그램(프레가발린),주식회사 제뉴원사이언스,150밀리그램,전문의약품,해당사항없음,N02BF02,201109151.0,운전위험,프레가발린,항전간제
케이바린캡슐75밀리그램(프레가발린),주식회사 제뉴원사이언스,75밀리그램,전문의약품,해당사항없음,N02BF02,201109150.0,운전위험,프레가발린,항전간제
케이발린캡슐150밀리그램(프레가발린),(주)경보제약,150밀리그램,전문의약품,해당사항없음,N02BF02,201109254.0,운전위험,프레가발린,항전간제
케이발린캡슐75밀리그램(프레가발린),(주)경보제약,75밀리그램,전문의약품,해당사항없음,N02BF02,201109253.0,운전위험,프레가발린,항전간제
케이엠에스메퀴타진정(수출용),케이엠에스제약(주),5밀리그램,전문의약품,해당사항없음,R06AD07,201207248.0,운전위험,메퀴타진,항히스타민제(1세대)
케이엠에스메퀴타진정(수출용)(수출명:KMSHantazinTab.),케이엠에스제약(주),5밀리그램,전문의약품,해당사항없음,R06AD07,201207248.0,운전위험,메퀴타진,항히스타민제(1세대)
케이콜드시럽,주식회사 제뉴원사이언스,20밀리리터,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케이콜드키즈시럽,주식회사 제뉴원사이언스,5밀리리터,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케이팜플라스타(플루르비프로펜),명문제약(주),20밀리그램,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케이팝콜드액,주식회사 제뉴원사이언스,없음,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케이페리서방정(에페리손염산염),주식회사 제뉴원사이언스,75밀리그램,전문의약품,해당사항없음,M03BX09,202001083.0,운전위험,에페리손,근육이완제
케이페리정(에페리손염산염),주식회사 제뉴원사이언스,50밀리그램,전문의약품,해당사항없음,M03BX09,200503619.0,운전위험,에페리손,근육이완제
케이펜틴캡슐(가바펜틴),주식회사 제뉴원사이언스,300밀리그램,전문의약품,해당사항없음,N02BF01,200404652.0,운전위험,가바펜틴,항전간제
케토톱액티브플라스타(플루르비프로펜),(주)한독,70기타,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케펨쿨앤핫플라스타,(주)종근당,없음,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
케펨쿨업카타플라스마(케토프로펜),(주)종근당,25.07밀리그램,일반의약품,해당사항없음,,,운전위험,감기약(복합제),감기약/진해거담제
켑베이서방정0.1밀리그램(클로니딘염산염),(주)드림파마,0.1밀리그램,전문의약품,해당사항없음,C02AC01,201302802.0,운전위험,클로니딘,혈압강하제
켑베이서방정0.1밀리그램(클로니딘염산염),에이치케이이노엔(주),0.1밀리그램,전문의약품,해당사항없음,C02AC01,201302802.0,운전위험,클로니딘,혈압강하제
코니자오디정(디펜히드라민염산염),코오롱제약(주),25밀리그램,일반의약품,해당사항없음,N05CM,201803111.0,운전위험,디펜히드라민,항히스타민제(1세대)
코니자캡슐(디펜히드라민염산염),코오롱제약(주),50밀리그램,일반의약품,해당사항없음,N05CM,201206136.0,운전위험,디펜히드라민,항히스타민제(1세대)
코다나에스시럽,대원바이오텍주식회사,20밀리리터,전문의약품,한외마약포함,R05FA02,202005580.0,운전위험,한외마약포함,한외마약포함
코담시럽,제이더블유신약(주),없음,전문의약품,한외마약포함,R05FA02,201501949.0,운전위험,한외마약포함,한외마약포함
코대원시럽,대원제약(주),500밀리리터,전문의약품,한외마약포함,R05FA02,199907284.0,운전위험,한외마약포함,한외마약포함
코대원에스시럽,대원제약(주),20밀리리터,전문의약품,한외마약포함,R05FA02,202005079.0,운전위험,한외마약포함,한외마약포함
코대원정,대원제약(주),5밀리그램,전문의약품,한외마약포함,R05FA02,198501820.0,운전위험,한외마약포함,한외마약포함
코대원포르테시럽,대원제약(주),500밀리리터,전문의약품,한외마약포함,R05FA02,201309204.0,운전위험,한외마약포함,한외마약포함
코대원플러스정,대원제약(주),5밀리그램,전문의약품,한외마약포함,R05FA02,202502560.0,운전위험,한외마약포함,한외마약포함
코데날시럽,삼아제약(주),없음,전문의약품,한외마약포함,R05FA02,201404496.0,운전위험,한외마약포함,한외마약포함
코데날액,삼아제약(주),없음,전문의약품,한외마약포함,R05FA02,196900131.0,운전위험,한외마약포함,한외마약포함
코데날정,삼아제약(주),5밀리그램,전문의약품,한외마약포함,R05FA02,197200376.0,운전위험,한외마약포함,한외마약포함
코데농정,동광제약(주),20밀리그램,전문의약품,한외마약포함,R05,197000215.0,운전위험,한외마약포함,한외마약포함
코데닝시럽,(주)종근당,20밀리리터,전문의약품,한외마약포함,R05FA02,201501586.0,운전위험,한외마약포함,한외마약포함
코데닝정,(주)종근당,5밀리그램,전문의약품,한외마약포함,R05FA02,199103287.0,운전위험,한외마약포함,한외마약포함
코데라민정,명문제약(주),74밀리그램,전문의약품,한외마약포함,R05FA02,198702220.0,운전위험,한외마약포함,한외마약포함
코데민정,성원애드콕제약(주),5밀리그램,전문의약품,한외마약포함,R05DA,200705163.0,운전위험,한외마약포함,한외마약포함
코데밀정,대우제약(주),17.5밀리그램,전문의약품,한외마약포함,R05,198902807.0,운전위험,한외마약포함,한외마약포함
코데솔에스정,(주)한국얀센,50밀리그램,전문의약품,한외마약포함,R05FA02,199403323.0,운전위험,한외마약포함,한외마약포함
코데신정,성원애드콕제약(주),17.5밀리그램,전문의약품,한외마약포함,R05,200704518.0,운전위험,한외마약포함,한외마약포함
코데씨시럽,(주)바이넥스,없음,전문의약품,한외마약포함,R05FA02,198501822.0,운전위험,한외마약포함,한외마약포함
코데씨정,(주)바이넥스,5밀리그램,전문의약품,한외마약포함,R05FA,198501821.0,운전위험,한외마약포함,한외마약포함
코데잘정,삼성제약(주),50밀리그램,전문의약품,한외마약포함,R05FA02,198100699.0,운전위험,한외마약포함,한외마약포함
코데페인정,(주)보령,75밀리그램,전문의약품,한외마약포함,,198501819.0,운전위험,한외마약포함,한외마약포함
코데핀시럽,동성제약(주),없음,전문의약품,한외마약포함,R05FA02,200701939.0,운전위험,한외마약포함,한외마약포함
코데핀정,동성제약(주),1밀리그램,전문의약품,한외마약포함,R05FA02,200701940.0,운전위험,한외마약포함,한외마약포함
코덴스정,(주)메디카코리아,5밀리그램,전문의약품,한외마약포함,R05FA02,198601878.0,운전위험,한외마약포함,한외마약포함
코덴스정(수출용),(주)메디카코리아,5밀리그램,전문의약품,한외마약포함,R05FA02,198601878.0,운전위험,한외마약포함,한외마약포함
